object_path,asset_name,asset_class_path,evidence_freshness,stage,status,ambiguous_count,not_recovered_count,source_not_available_count,stale_count,failure_reason,gap_count
/Game/ASA/Dinos/ShoulderDragon/Chest/Buff_PingTreasureLocationPOI_ShoulderDragon.Buff_PingTreasureLocationPOI_ShoulderDragon,Buff_PingTreasureLocationPOI_ShoulderDragon,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/ASA/Dinos/ShoulderDragon/Chest/SupplyCrate_BuriedTreasure_ShoulderDragon.SupplyCrate_BuriedTreasure_ShoulderDragon,SupplyCrate_BuriedTreasure_ShoulderDragon,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Aberration/Dinos/Lamprey/Lamprey_Character.Lamprey_Character,Lamprey_Character,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Extinction/Effects/Blueprints/Gameplay/TekGravityGrenadeExplosionEmitter.TekGravityGrenadeExplosionEmitter,TekGravityGrenadeExplosionEmitter,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Fjordur/Dinos/Desmodus/Buff_SanguineElixirUsed,/Game/Fjordur/Dinos/Desmodus/Buff_SanguineElixirUsed,UNKNOWN,FRESH,blueprint_evidence,FRESH,0,1,0,0,,1
/Game/Genesis/Dinos/MissionVariants/Gauntlet/Ocean/Coel_Character_BP_Gauntlet.Coel_Character_BP_Gauntlet,Coel_Character_BP_Gauntlet,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Genesis/Dinos/MissionVariants/Gauntlet/Ocean/Piranha_Character_BP_Gauntlet.Piranha_Character_BP_Gauntlet,Piranha_Character_BP_Gauntlet,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Genesis/Dinos/MissionVariants/Gauntlet/Ocean/Salmon_Character_BP_Gauntlet.Salmon_Character_BP_Gauntlet,Salmon_Character_BP_Gauntlet,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Genesis/Missions/VRBattle/MissionServerSidePoint_VRBattleSpawnPortal.MissionServerSidePoint_VRBattleSpawnPortal,MissionServerSidePoint_VRBattleSpawnPortal,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,1,0,0,,1
/Game/Packs/TidesOfFortune/CoreBlueprints/Milestones/BP_ProgressionGraph_Milestones_ToF.BP_ProgressionGraph_Milestones_ToF,BP_ProgressionGraph_Milestones_ToF,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Packs/TidesOfFortune/Dinos/Axolotl/Cocoon/AxolotlCocoon_TooltipWidget.AxolotlCocoon_TooltipWidget,AxolotlCocoon_TooltipWidget,/Script/UMGEditor.WidgetBlueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Packs/TidesOfFortune/Dinos/Axolotl/Cocoon/DeathItemCache_AxolotlCocoon.DeathItemCache_AxolotlCocoon,DeathItemCache_AxolotlCocoon,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,1,0,0,,1
/Game/Packs/TidesOfFortune/Items/Tools/TreasureMapBottle/Gameplay/GameplayComps/GameComp_TreasureBottle.GameComp_TreasureBottle,GameComp_TreasureBottle,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Packs/TidesOfFortune/Items/Tools/TreasureMapBottle/TreasureBottle_Tier1_BP.TreasureBottle_Tier1_BP,TreasureBottle_Tier1_BP,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Packs/TidesOfFortune/Items/Tools/TreasureMapBottle/TreasureBottle_Tier1_Land_BP.TreasureBottle_Tier1_Land_BP,TreasureBottle_Tier1_Land_BP,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Packs/TidesOfFortune/Structures/PirateChest/SupplyCrate_BuriedTreasurePirate_Apprentice.SupplyCrate_BuriedTreasurePirate_Apprentice,SupplyCrate_BuriedTreasurePirate_Apprentice,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/Packs/TidesOfFortune/Structures/PirateChest/SupplyCrate_BuriedTreasurePirate_BASE.SupplyCrate_BuriedTreasurePirate_BASE,SupplyCrate_BuriedTreasurePirate_BASE,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjGrenade.ProjGrenade,ProjGrenade,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/CoreBlueprints/Projectiles/ProjPoisonGrenade.ProjPoisonGrenade,ProjPoisonGrenade,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/CoreBlueprints/Weapons/WeapGasGrenade.WeapGasGrenade,WeapGasGrenade,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/Dinos/Dolphin/Dolphin_Character_BP.Dolphin_Character_BP,Dolphin_Character_BP,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP.Manta_Character_BP,Manta_Character_BP,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/Dinos/Piranha/Piranha_Character_BP.Piranha_Character_BP,Piranha_Character_BP,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/Dinos/Trilobite/Trilobite_Character.Trilobite_Character,Trilobite_Character,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/PrimalEarth/General/GasExplosionEmitter.GasExplosionEmitter,GasExplosionEmitter,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,1,0,0,,1
/Game/ScorchedEarth/Dinos/Wyvern/WyvProjLightingBall.WyvProjLightingBall,WyvProjLightingBall,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/ScorchedEarth/Dinos/Wyvern/Wyvern_Character_BP_Lightning.Wyvern_Character_BP_Lightning,Wyvern_Character_BP_Lightning,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/ScorchedEarth/WeaponClusterGrenade/ProjClusterGrenade.ProjClusterGrenade,ProjClusterGrenade,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/Game/ScorchedEarth/WeaponClusterGrenade/ProjClusterGrenadeFragment.ProjClusterGrenadeFragment,ProjClusterGrenadeFragment,/Script/Engine.Blueprint,FRESH,blueprint_evidence,FRESH,0,0,1,0,,1
/AnimToTexture/Characters/Mannequin/BP_AnimToTexture.BP_AnimToTexture,BP_AnimToTexture,/Script/Blutility.EditorUtilityBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AnimToTexture/Characters/Mannequin/BP_InstancerAutoPlayData.BP_InstancerAutoPlayData,BP_InstancerAutoPlayData,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AnimToTexture/Characters/Mannequin/BP_InstancerFrameData.BP_InstancerFrameData,BP_InstancerFrameData,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AnimToTexture/Characters/Mannequin/Blueprints/BP_InstancedStaticMeshBase.BP_InstancedStaticMeshBase,BP_InstancedStaticMeshBase,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AnimationLocomotionLibrary/AnimModifiers/SyncMarkerAnimModifier.SyncMarkerAnimModifier,SyncMarkerAnimModifier,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioButtonMatrix/AudioButtonMatrix.AudioButtonMatrix,AudioButtonMatrix,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioButtonMatrix/AudioButtonMatrixColumn.AudioButtonMatrixColumn,AudioButtonMatrixColumn,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioButtonToggle/AudioButtonToggle.AudioButtonToggle,AudioButtonToggle,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioFader/AudioFader.AudioFader,AudioFader,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioKnobLarge/AudioKnobLarge.AudioKnobLarge,AudioKnobLarge,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioKnobSmall/AudioKnobSmall.AudioKnobSmall,AudioKnobSmall,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/AudioTextBox/AudioTextBox.AudioTextBox,AudioTextBox,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/AudioWidgets/SubmixEffects/SubmixEffectDelayPresetWidget.SubmixEffectDelayPresetWidget,SubmixEffectDelayPresetWidget,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ChaosClothAsset/BP_Cloth_Asset_Export.BP_Cloth_Asset_Export,BP_Cloth_Asset_Export,/Script/Blutility.EditorUtilityBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ChaosNiagara/ChaosDestructionListenerActor.ChaosDestructionListenerActor,ChaosDestructionListenerActor,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ChaosVD/BP_CVD_SkySphere.BP_CVD_SkySphere,BP_CVD_SkySphere,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CineCameraRigs/RigRail/CineCameraRigRail_POC_Widget.CineCameraRigRail_POC_Widget,CineCameraRigRail_POC_Widget,/Script/Blutility.EditorUtilityWidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/CircularDependencies_EWBP.CircularDependencies_EWBP,CircularDependencies_EWBP,/Script/Blutility.EditorUtilityWidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/Helpers/CDD_Plugin_Item.CDD_Plugin_Item,CDD_Plugin_Item,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/Helpers/CDD_Plugin_WBP.CDD_Plugin_WBP,CDD_Plugin_WBP,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/Helpers/CircularDependency_Item.CircularDependency_Item,CircularDependency_Item,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/Helpers/CircularDependency_WBP.CircularDependency_WBP,CircularDependency_WBP,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/Helpers/CircularInvolvedAsset_WBP.CircularInvolvedAsset_WBP,CircularInvolvedAsset_WBP,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CircularDependenciesDetector/CircularDep/Helpers/ExcludedAsset_Item.ExcludedAsset_Item,ExcludedAsset_Item,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ConcertSyncClient/DesktopPresence.DesktopPresence,DesktopPresence,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ConcertSyncClient/VRPresence.VRPresence,VRPresence,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRig/Modules/Root.Root,Root,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRig/StandardFunctionLibrary/StandardFunctionLibrary.StandardFunctionLibrary,StandardFunctionLibrary,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/AddControl.AddControl,AddControl,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/AnimalNeck.AnimalNeck,AnimalNeck,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/AnimalSpine.AnimalSpine,AnimalSpine,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Arm.Arm,Arm,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Chain.Chain,Chain,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Constraint.Constraint,Constraint,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Finger.Finger,Finger,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Foot.Foot,Foot,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/HindLeg.HindLeg,HindLeg,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Hinge.Hinge,Hinge,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Leg.Leg,Leg,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Neck.Neck,Neck,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Piston.Piston,Piston,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/PivotProxy.PivotProxy,PivotProxy,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Shoulder.Shoulder,Shoulder,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Spine.Spine,Spine,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Suspension.Suspension,Suspension,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Tail.Tail,Tail,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/VehiclePivotProxy.VehiclePivotProxy,VehiclePivotProxy,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigModules/Modules/Wheel.Wheel,Wheel,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/ControlRigSpline/SplineFunctionLibrary/SplineFunctionLibrary.SplineFunctionLibrary,SplineFunctionLibrary,/Script/ControlRigDeveloper.ControlRigBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Bed/Racer/PrimalItem_Car_Bed_Racer_Cosmo.PrimalItem_Car_Bed_Racer_Cosmo,PrimalItem_Car_Bed_Racer_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Bed/Rollcage/PrimalItem_Car_Bed_Rollcage_Cosmo.PrimalItem_Car_Bed_Rollcage_Cosmo,PrimalItem_Car_Bed_Rollcage_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Bed/Truck/PrimalItem_Car_Bed_Truck_Cosmo.PrimalItem_Car_Bed_Truck_Cosmo,PrimalItem_Car_Bed_Truck_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Cab/Racer/PrimalItem_Car_Cab_Racer_Cosmo.PrimalItem_Car_Cab_Racer_Cosmo,PrimalItem_Car_Cab_Racer_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Cab/Rollcage/PrimalItem_Car_Cab_Rollcage_Cosmo.PrimalItem_Car_Cab_Rollcage_Cosmo,PrimalItem_Car_Cab_Rollcage_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Cab/Truck/PrimalItem_Car_Cab_Truck_Cosmo.PrimalItem_Car_Cab_Truck_Cosmo,PrimalItem_Car_Cab_Truck_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/Chassis/Main/PrimalItem_Car_Chassis_Main_Cosmo.PrimalItem_Car_Chassis_Main_Cosmo,PrimalItem_Car_Chassis_Main_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/EngineCompartment/Racer/PrimalItem_Car_Engine_Racer_Cosmo.PrimalItem_Car_Engine_Racer_Cosmo,PrimalItem_Car_Engine_Racer_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/EngineCompartment/Rollcage/PrimalItem_Car_Engine_Rollcage_Cosmo.PrimalItem_Car_Engine_Rollcage_Cosmo,PrimalItem_Car_Engine_Rollcage_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/EngineCompartment/Truck/PrimalItem_Car_Engine_Truck_Cosmo.PrimalItem_Car_Engine_Truck_Cosmo,PrimalItem_Car_Engine_Truck_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/FrontEndMod/Armor/PrimalItem_Car_Frontmod_Armor_Cosmo.PrimalItem_Car_Frontmod_Armor_Cosmo,PrimalItem_Car_Frontmod_Armor_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/FrontEndMod/CowCatcher/PrimalItem_Car_Frontmod_CowCatcher_Cosmo.PrimalItem_Car_Frontmod_CowCatcher_Cosmo,PrimalItem_Car_Frontmod_CowCatcher_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/FrontEndMod/Spikes/PrimalItem_Car_Frontmod_Spikes_Cosmo.PrimalItem_Car_Frontmod_Spikes_Cosmo,PrimalItem_Car_Frontmod_Spikes_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/PrimalItem_CosmoCar_Racer_Fullbody.PrimalItem_CosmoCar_Racer_Fullbody,PrimalItem_CosmoCar_Racer_Fullbody,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/RearEndMod/Afterburner/PrimalItem_Car_Rearmod_Afterburner_Cosmo.PrimalItem_Car_Rearmod_Afterburner_Cosmo,PrimalItem_Car_Rearmod_Afterburner_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/RearEndMod/Hook/PrimalItem_Car_Rearmod_Hook_Cosmo.PrimalItem_Car_Rearmod_Hook_Cosmo,PrimalItem_Car_Rearmod_Hook_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/RearEndMod/Smoke/PrimalItem_Car_Rearmod_Smoke_Cosmo.PrimalItem_Car_Rearmod_Smoke_Cosmo,PrimalItem_Car_Rearmod_Smoke_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/WheelsAndSuspension/Racer/PrimalItem_Car_Wheels_Racer_Cosmo.PrimalItem_Car_Wheels_Racer_Cosmo,PrimalItem_Car_Wheels_Racer_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/WheelsAndSuspension/RollCage/PrimalItem_Car_Wheels_Rollcage_Cosmo.PrimalItem_Car_Wheels_Rollcage_Cosmo,PrimalItem_Car_Wheels_Rollcage_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/CarParts/WheelsAndSuspension/Truck/PrimalItem_Car_Wheels_Truck_Cosmo.PrimalItem_Car_Wheels_Truck_Cosmo,PrimalItem_Car_Wheels_Truck_Cosmo,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/PrimalGameData_BP_CosmoCarCosmetic.PrimalGameData_BP_CosmoCarCosmetic,PrimalGameData_BP_CosmoCarCosmetic,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/CosmoCarCosmetic/TestMapArea_CosmoCarCosmetic.TestMapArea_CosmoCarCosmetic,TestMapArea_CosmoCarCosmetic,/Script/Engine.World,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/DatasmithContent/Blueprints/FBXImporter/Animation/ImportedSequencesHelper.ImportedSequencesHelper,ImportedSequencesHelper,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/DatasmithContent/Blueprints/FBXImporter/UI/AnimationSampleUI.AnimationSampleUI,AnimationSampleUI,/Script/UMGEditor.WidgetBlueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/DatasmithContent/Datasmith/DatasmithActor.DatasmithActor,DatasmithActor,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/DatasmithContent/Datasmith/DatasmithAreaLight.DatasmithAreaLight,DatasmithAreaLight,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
/DatasmithContent/Datasmith/DatasmithArealightMesh.DatasmithAreaLightMesh,DatasmithAreaLightMesh,/Script/Engine.Blueprint,NOT_AVAILABLE,blueprint_evidence,NOT_MEASURED,0,0,0,0,NO_EVIDENCE_STORE,0
